institutionCode,variable,counts
CSLA,has_no_countryCode,155
CSLA,has_no_coordinates,5352
CSLA,has_no_image,0
CSLA,has_no_dateIdentified,6035
CSLA,has_no_identifiedBy,5792
CSLA,has_no_recordedBy,31
CSLA,has_no_eventDate,140
UCSB,has_no_collectionCode,50440
UCSB,has_no_catalogNumber,1723
UCSB,has_no_speciesKey,946
UCSB,has_no_scientificName,0
UCSB,has_no_acceptedNameUsage,50440
UCSB,has_no_locality,213
UCSB,has_no_higherGeography,50440
UCSB,has_no_countryCode,347
UCSB,has_no_coordinates,17784
UCSB,has_no_image,6288
UCSB,has_no_dateIdentified,50033
UCSB,has_no_identifiedBy,47551
UCSB,has_no_recordedBy,742
UCSB,has_no_eventDate,2031
UA,has_no_collectionCode,0
UA,has_no_catalogNumber,0
UA,has_no_speciesKey,567
UA,has_no_scientificName,0
UA,has_no_acceptedNameUsage,41460
UA,has_no_locality,792
UA,has_no_higherGeography,41460
UA,has_no_countryCode,12
UA,has_no_coordinates,2420
UA,has_no_image,41460
UA,has_no_dateIdentified,41460
UA,has_no_identifiedBy,23464
UA,has_no_recordedBy,0
UA,has_no_eventDate,1615
USA049,has_no_collectionCode,0
USA049,has_no_catalogNumber,0
USA049,has_no_speciesKey,27
USA049,has_no_scientificName,0
USA049,has_no_acceptedNameUsage,7447
USA049,has_no_locality,6242
USA049,has_no_higherGeography,7447
USA049,has_no_countryCode,1729
USA049,has_no_coordinates,7165
USA049,has_no_image,7447
USA049,has_no_dateIdentified,7447
USA049,has_no_identifiedBy,7447
USA049,has_no_recordedBy,7447
USA049,has_no_eventDate,7447
INHS,has_no_collectionCode,0
INHS,has_no_catalogNumber,0
INHS,has_no_speciesKey,40
INHS,has_no_scientificName,0
INHS,has_no_acceptedNameUsage,56
INHS,has_no_locality,0
INHS,has_no_higherGeography,56
INHS,has_no_countryCode,0
INHS,has_no_coordinates,7
INHS,has_no_image,56
INHS,has_no_dateIdentified,56
INHS,has_no_identifiedBy,50
INHS,has_no_recordedBy,56
INHS,has_no_eventDate,5
UCR,has_no_collectionCode,264328
UCR,has_no_catalogNumber,214143
UCR,has_no_speciesKey,10130
UCR,has_no_scientificName,0
UCR,has_no_acceptedNameUsage,264382
UCR,has_no_locality,101
UCR,has_no_higherGeography,264382
UCR,has_no_countryCode,90
UCR,has_no_coordinates,16849
UCR,has_no_image,225460
UCR,has_no_dateIdentified,183224
UCR,has_no_identifiedBy,174118
UCR,has_no_recordedBy,0
UCR,has_no_eventDate,2814
USA020,has_no_collectionCode,0
USA020,has_no_catalogNumber,0
USA020,has_no_speciesKey,904
USA020,has_no_scientificName,0
USA020,has_no_acceptedNameUsage,35876
USA020,has_no_locality,19295
USA020,has_no_higherGeography,35876
USA020,has_no_countryCode,2302
USA020,has_no_coordinates,27108
USA020,has_no_image,35876
USA020,has_no_dateIdentified,35876
USA020,has_no_identifiedBy,35876
USA020,has_no_recordedBy,35876
USA020,has_no_eventDate,35876
USA176,has_no_collectionCode,0
USA176,has_no_catalogNumber,0
USA176,has_no_speciesKey,6
USA176,has_no_scientificName,0
USA176,has_no_acceptedNameUsage,2106
USA176,has_no_locality,1276
USA176,has_no_higherGeography,2106
USA176,has_no_countryCode,110
USA176,has_no_coordinates,2063
USA176,has_no_image,2106
USA176,has_no_dateIdentified,2106
USA176,has_no_identifiedBy,2106
USA176,has_no_recordedBy,2106
USA176,has_no_eventDate,2106
USA390,has_no_collectionCode,0
USA390,has_no_catalogNumber,0
USA390,has_no_speciesKey,1399
USA390,has_no_scientificName,0
USA390,has_no_acceptedNameUsage,6215
USA390,has_no_locality,5316
USA390,has_no_higherGeography,6215
USA390,has_no_countryCode,906
USA390,has_no_coordinates,5730
USA390,has_no_image,6215
USA390,has_no_dateIdentified,6215
USA390,has_no_identifiedBy,6215
USA390,has_no_recordedBy,6215
USA390,has_no_eventDate,6215
GMDRC,has_no_collectionCode,0
GMDRC,has_no_catalogNumber,0
GMDRC,has_no_speciesKey,0
GMDRC,has_no_scientificName,0
GMDRC,has_no_acceptedNameUsage,4
GMDRC,has_no_locality,0
GMDRC,has_no_higherGeography,4
GMDRC,has_no_countryCode,0
GMDRC,has_no_coordinates,0
GMDRC,has_no_image,0
GMDRC,has_no_dateIdentified,4
GMDRC,has_no_identifiedBy,0
GMDRC,has_no_recordedBy,0
GMDRC,has_no_eventDate,0
TTU,has_no_collectionCode,0
TTU,has_no_catalogNumber,2
TTU,has_no_speciesKey,10
TTU,has_no_scientificName,0
TTU,has_no_acceptedNameUsage,25
TTU,has_no_locality,0
TTU,has_no_higherGeography,25
TTU,has_no_countryCode,0
TTU,has_no_coordinates,0
TTU,has_no_image,25
TTU,has_no_dateIdentified,25
TTU,has_no_identifiedBy,22
TTU,has_no_recordedBy,13
TTU,has_no_eventDate,5
USA007,has_no_collectionCode,0
USA007,has_no_catalogNumber,0
USA007,has_no_speciesKey,4
USA007,has_no_scientificName,0
USA007,has_no_acceptedNameUsage,41
USA007,has_no_locality,0
USA007,has_no_higherGeography,41
USA007,has_no_countryCode,0
USA007,has_no_coordinates,0
USA007,has_no_image,41
USA007,has_no_dateIdentified,41
USA007,has_no_identifiedBy,41
USA007,has_no_recordedBy,41
USA007,has_no_eventDate,41
PSUC,has_no_collectionCode,0
PSUC,has_no_catalogNumber,0
PSUC,has_no_speciesKey,1
PSUC,has_no_scientificName,0
PSUC,has_no_acceptedNameUsage,2
PSUC,has_no_locality,1
PSUC,has_no_higherGeography,2
PSUC,has_no_countryCode,0
PSUC,has_no_coordinates,0
PSUC,has_no_image,2
PSUC,has_no_dateIdentified,1
PSUC,has_no_identifiedBy,0
PSUC,has_no_recordedBy,0
PSUC,has_no_eventDate,1
UMD,has_no_collectionCode,0
UMD,has_no_catalogNumber,0
UMD,has_no_speciesKey,820
UMD,has_no_scientificName,0
UMD,has_no_acceptedNameUsage,49190
UMD,has_no_locality,29453
UMD,has_no_higherGeography,49190
UMD,has_no_countryCode,20
UMD,has_no_coordinates,46470
UMD,has_no_image,49190
UMD,has_no_dateIdentified,25952
UMD,has_no_identifiedBy,5856
UMD,has_no_recordedBy,1
UMD,has_no_eventDate,134
UWYMED,has_no_collectionCode,0
UWYMED,has_no_catalogNumber,0
UWYMED,has_no_speciesKey,3
UWYMED,has_no_scientificName,0
UWYMED,has_no_acceptedNameUsage,3
UWYMED,has_no_locality,0
UWYMED,has_no_higherGeography,3
UWYMED,has_no_countryCode,0
UWYMED,has_no_coordinates,0
UWYMED,has_no_image,3
UWYMED,has_no_dateIdentified,3
UWYMED,has_no_identifiedBy,0
UWYMED,has_no_recordedBy,0
UWYMED,has_no_eventDate,0
USA151,has_no_collectionCode,0
USA151,has_no_catalogNumber,0
USA151,has_no_speciesKey,256
USA151,has_no_scientificName,0
USA151,has_no_acceptedNameUsage,3535
USA151,has_no_locality,2294
USA151,has_no_higherGeography,3535
USA151,has_no_countryCode,1722
USA151,has_no_coordinates,2739
USA151,has_no_image,3535
USA151,has_no_dateIdentified,3535
USA151,has_no_identifiedBy,3535
USA151,has_no_recordedBy,3535
USA151,has_no_eventDate,3535
USA108,has_no_collectionCode,0
USA108,has_no_catalogNumber,0
USA108,has_no_speciesKey,128
USA108,has_no_scientificName,0
USA108,has_no_acceptedNameUsage,1009
USA108,has_no_locality,978
USA108,has_no_higherGeography,1009
USA108,has_no_countryCode,400
USA108,has_no_coordinates,1007
USA108,has_no_image,1009
USA108,has_no_dateIdentified,1009
USA108,has_no_identifiedBy,1009
USA108,has_no_recordedBy,1009
USA108,has_no_eventDate,1009
RENO,has_no_collectionCode,0
RENO,has_no_catalogNumber,0
RENO,has_no_speciesKey,0
RENO,has_no_scientificName,0
RENO,has_no_acceptedNameUsage,82
RENO,has_no_locality,0
RENO,has_no_higherGeography,82
RENO,has_no_countryCode,0
RENO,has_no_coordinates,0
RENO,has_no_image,0
RENO,has_no_dateIdentified,79
RENO,has_no_identifiedBy,0
RENO,has_no_recordedBy,0
RENO,has_no_eventDate,1
USA003,has_no_collectionCode,0
USA003,has_no_catalogNumber,0
USA003,has_no_speciesKey,293
USA003,has_no_scientificName,0
USA003,has_no_acceptedNameUsage,10397
USA003,has_no_locality,8047
USA003,has_no_higherGeography,10397
USA003,has_no_countryCode,1833
USA003,has_no_coordinates,9439
USA003,has_no_image,10397
USA003,has_no_dateIdentified,10397
USA003,has_no_identifiedBy,10397
USA003,has_no_recordedBy,10397
USA003,has_no_eventDate,10397
haw,has_no_collectionCode,0
haw,has_no_catalogNumber,0
haw,has_no_speciesKey,0
haw,has_no_scientificName,0
haw,has_no_acceptedNameUsage,1
haw,has_no_locality,0
haw,has_no_higherGeography,1
haw,has_no_countryCode,0
haw,has_no_coordinates,0
haw,has_no_image,1
haw,has_no_dateIdentified,1
haw,has_no_identifiedBy,0
haw,has_no_recordedBy,0
haw,has_no_eventDate,0
FLAS,has_no_collectionCode,100576
FLAS,has_no_catalogNumber,0
FLAS,has_no_speciesKey,3918
FLAS,has_no_scientificName,0
FLAS,has_no_acceptedNameUsage,100576
FLAS,has_no_locality,100576
FLAS,has_no_higherGeography,100576
FLAS,has_no_countryCode,133
FLAS,has_no_coordinates,79581
FLAS,has_no_image,24920
FLAS,has_no_dateIdentified,100576
FLAS,has_no_identifiedBy,100576
FLAS,has_no_recordedBy,1
FLAS,has_no_eventDate,1776
F,has_no_collectionCode,0
F,has_no_catalogNumber,181044
F,has_no_speciesKey,104800
F,has_no_scientificName,0
F,has_no_acceptedNameUsage,997025
F,has_no_locality,665780
F,has_no_higherGeography,342321
F,has_no_countryCode,34934
F,has_no_coordinates,186497
F,has_no_image,243091
F,has_no_dateIdentified,881456
F,has_no_identifiedBy,824194
F,has_no_recordedBy,220366
F,has_no_eventDate,317693
USA004,has_no_collectionCode,0
USA004,has_no_catalogNumber,0
USA004,has_no_speciesKey,114
USA004,has_no_scientificName,0
USA004,has_no_acceptedNameUsage,5823
USA004,has_no_locality,2728
USA004,has_no_higherGeography,5823
USA004,has_no_countryCode,271
USA004,has_no_coordinates,2926
USA004,has_no_image,5823
USA004,has_no_dateIdentified,5823
USA004,has_no_identifiedBy,5823
USA004,has_no_recordedBy,5823
USA004,has_no_eventDate,5823
OPSU,has_no_collectionCode,0
OPSU,has_no_catalogNumber,0
OPSU,has_no_speciesKey,5
OPSU,has_no_scientificName,0
OPSU,has_no_acceptedNameUsage,2218
OPSU,has_no_locality,2218
OPSU,has_no_higherGeography,2218
OPSU,has_no_countryCode,2218
OPSU,has_no_coordinates,2218
OPSU,has_no_image,2218
OPSU,has_no_dateIdentified,2218
OPSU,has_no_identifiedBy,2218
OPSU,has_no_recordedBy,2218
OPSU,has_no_eventDate,2218
SEINet,has_no_collectionCode,3
SEINet,has_no_catalogNumber,0
SEINet,has_no_speciesKey,0
SEINet,has_no_scientificName,0
SEINet,has_no_acceptedNameUsage,12
SEINet,has_no_locality,3
SEINet,has_no_higherGeography,12
SEINet,has_no_countryCode,0
SEINet,has_no_coordinates,0
SEINet,has_no_image,2
SEINet,has_no_dateIdentified,5
SEINet,has_no_identifiedBy,2
SEINet,has_no_recordedBy,0
SEINet,has_no_eventDate,1
MCZ,has_no_collectionCode,0
MCZ,has_no_catalogNumber,0
MCZ,has_no_speciesKey,4
MCZ,has_no_scientificName,0
MCZ,has_no_acceptedNameUsage,8
MCZ,has_no_locality,1
MCZ,has_no_higherGeography,1
MCZ,has_no_countryCode,1
MCZ,has_no_coordinates,3
MCZ,has_no_image,8
MCZ,has_no_dateIdentified,8
MCZ,has_no_identifiedBy,0
MCZ,has_no_recordedBy,0
MCZ,has_no_eventDate,5
RSA,has_no_collectionCode,0
RSA,has_no_catalogNumber,304468
RSA,has_no_speciesKey,11468
RSA,has_no_scientificName,0
RSA,has_no_acceptedNameUsage,435518
RSA,has_no_locality,17
RSA,has_no_higherGeography,435518
RSA,has_no_countryCode,33
RSA,has_no_coordinates,282563
RSA,has_no_image,377845
RSA,has_no_dateIdentified,435518
RSA,has_no_identifiedBy,435518
RSA,has_no_recordedBy,79
RSA,has_no_eventDate,13507
DBG,has_no_collectionCode,0
DBG,has_no_catalogNumber,5739
DBG,has_no_speciesKey,8032
DBG,has_no_scientificName,0
DBG,has_no_acceptedNameUsage,91458
DBG,has_no_locality,6988
DBG,has_no_higherGeography,91458
DBG,has_no_countryCode,3505
DBG,has_no_coordinates,17860
DBG,has_no_image,8339
DBG,has_no_dateIdentified,83430
DBG,has_no_identifiedBy,73328
DBG,has_no_recordedBy,2391
DBG,has_no_eventDate,2672
KSTC,has_no_collectionCode,0
KSTC,has_no_catalogNumber,55
KSTC,has_no_speciesKey,3973
KSTC,has_no_scientificName,0
KSTC,has_no_acceptedNameUsage,50877
KSTC,has_no_locality,379
KSTC,has_no_higherGeography,50877
KSTC,has_no_countryCode,2326
KSTC,has_no_coordinates,28308
KSTC,has_no_image,50877
KSTC,has_no_dateIdentified,50877
KSTC,has_no_identifiedBy,12681
KSTC,has_no_recordedBy,367
KSTC,has_no_eventDate,666
WCUH,has_no_collectionCode,22249
WCUH,has_no_catalogNumber,1
WCUH,has_no_speciesKey,342
WCUH,has_no_scientificName,0
WCUH,has_no_acceptedNameUsage,28018
WCUH,has_no_locality,21540
WCUH,has_no_higherGeography,28018
WCUH,has_no_countryCode,217
WCUH,has_no_coordinates,24839
WCUH,has_no_image,7039
WCUH,has_no_dateIdentified,27733
WCUH,has_no_identifiedBy,27379
WCUH,has_no_recordedBy,22656
WCUH,has_no_eventDate,21668
FSC,has_no_collectionCode,14800
FSC,has_no_catalogNumber,0
FSC,has_no_speciesKey,228
FSC,has_no_scientificName,0
FSC,has_no_acceptedNameUsage,14800
FSC,has_no_locality,5625
FSC,has_no_higherGeography,14800
FSC,has_no_countryCode,1236
FSC,has_no_coordinates,12855
FSC,has_no_image,1551
FSC,has_no_dateIdentified,13944
FSC,has_no_identifiedBy,11566
FSC,has_no_recordedBy,5521
FSC,has_no_eventDate,5855
OKLA,has_no_collectionCode,0
OKLA,has_no_catalogNumber,0
OKLA,has_no_speciesKey,270
OKLA,has_no_scientificName,0
OKLA,has_no_acceptedNameUsage,48855
OKLA,has_no_locality,48855
OKLA,has_no_higherGeography,48855
OKLA,has_no_countryCode,48855
OKLA,has_no_coordinates,48855
OKLA,has_no_image,48855
OKLA,has_no_dateIdentified,48855
OKLA,has_no_identifiedBy,48855
OKLA,has_no_recordedBy,48855
OKLA,has_no_eventDate,48855
UF,has_no_collectionCode,0
UF,has_no_catalogNumber,3
UF,has_no_speciesKey,23540
UF,has_no_scientificName,0
UF,has_no_acceptedNameUsage,31080
UF,has_no_locality,69
UF,has_no_higherGeography,18
UF,has_no_countryCode,38
UF,has_no_coordinates,3104
UF,has_no_image,31079
UF,has_no_dateIdentified,31080
UF,has_no_identifiedBy,31080
UF,has_no_recordedBy,2391
UF,has_no_eventDate,30840
USA559,has_no_collectionCode,0
USA559,has_no_catalogNumber,0
USA559,has_no_speciesKey,33
USA559,has_no_scientificName,0
USA559,has_no_acceptedNameUsage,420
USA559,has_no_locality,278
USA559,has_no_higherGeography,420
USA559,has_no_countryCode,51
USA559,has_no_coordinates,259
USA559,has_no_image,420
USA559,has_no_dateIdentified,420
USA559,has_no_identifiedBy,420
USA559,has_no_recordedBy,420
USA559,has_no_eventDate,420
KSP,has_no_collectionCode,22605
KSP,has_no_catalogNumber,6567
KSP,has_no_speciesKey,509
KSP,has_no_scientificName,0
KSP,has_no_acceptedNameUsage,22819
KSP,has_no_locality,920
KSP,has_no_higherGeography,22819
KSP,has_no_countryCode,17
KSP,has_no_coordinates,11954
KSP,has_no_image,22819
KSP,has_no_dateIdentified,21349
KSP,has_no_identifiedBy,20383
KSP,has_no_recordedBy,9
KSP,has_no_eventDate,3746
MICH,has_no_collectionCode,0
MICH,has_no_catalogNumber,0
MICH,has_no_speciesKey,115770
MICH,has_no_scientificName,0
MICH,has_no_acceptedNameUsage,940377
MICH,has_no_locality,0
MICH,has_no_higherGeography,940377
MICH,has_no_countryCode,33089
MICH,has_no_coordinates,640325
MICH,has_no_image,478804
MICH,has_no_dateIdentified,810497
MICH,has_no_identifiedBy,704351
MICH,has_no_recordedBy,15236
MICH,has_no_eventDate,99193
MUR,has_no_collectionCode,1
MUR,has_no_catalogNumber,0
MUR,has_no_speciesKey,0
MUR,has_no_scientificName,0
MUR,has_no_acceptedNameUsage,1
MUR,has_no_locality,0
MUR,has_no_higherGeography,1
MUR,has_no_countryCode,0
MUR,has_no_coordinates,0
MUR,has_no_image,0
MUR,has_no_dateIdentified,1
MUR,has_no_identifiedBy,1
MUR,has_no_recordedBy,0
MUR,has_no_eventDate,0
MSC,has_no_collectionCode,0
MSC,has_no_catalogNumber,71
MSC,has_no_speciesKey,14573
MSC,has_no_scientificName,0
MSC,has_no_acceptedNameUsage,179185
MSC,has_no_locality,146
MSC,has_no_higherGeography,7941
MSC,has_no_countryCode,9286
MSC,has_no_coordinates,153279
MSC,has_no_image,179185
MSC,has_no_dateIdentified,179185
MSC,has_no_identifiedBy,179185
MSC,has_no_recordedBy,1137
MSC,has_no_eventDate,4710
NA,has_no_collectionCode,110148
NA,has_no_catalogNumber,121
NA,has_no_speciesKey,1142
NA,has_no_scientificName,0
NA,has_no_acceptedNameUsage,111821
NA,has_no_locality,1795
NA,has_no_higherGeography,110878
NA,has_no_countryCode,254
NA,has_no_coordinates,1256
NA,has_no_image,111821
NA,has_no_dateIdentified,111816
NA,has_no_identifiedBy,111795
NA,has_no_recordedBy,109560
NA,has_no_eventDate,1740
TENN,has_no_collectionCode,349457
TENN,has_no_catalogNumber,0
TENN,has_no_speciesKey,22822
TENN,has_no_scientificName,0
TENN,has_no_acceptedNameUsage,419643
TENN,has_no_locality,242227
TENN,has_no_higherGeography,419643
TENN,has_no_countryCode,2189
TENN,has_no_coordinates,258282
TENN,has_no_image,63440
TENN,has_no_dateIdentified,411119
TENN,has_no_identifiedBy,365418
TENN,has_no_recordedBy,237095
TENN,has_no_eventDate,241545
SFV,has_no_collectionCode,16270
SFV,has_no_catalogNumber,115
SFV,has_no_speciesKey,327
SFV,has_no_scientificName,0
SFV,has_no_acceptedNameUsage,16270
SFV,has_no_locality,33
SFV,has_no_higherGeography,16270
SFV,has_no_countryCode,9
SFV,has_no_coordinates,2037
SFV,has_no_image,115
SFV,has_no_dateIdentified,14634
SFV,has_no_identifiedBy,13468
SFV,has_no_recordedBy,0
SFV,has_no_eventDate,310
OKL,has_no_collectionCode,0
OKL,has_no_catalogNumber,0
OKL,has_no_speciesKey,865
OKL,has_no_scientificName,0
OKL,has_no_acceptedNameUsage,123767
OKL,has_no_locality,123767
OKL,has_no_higherGeography,123767
OKL,has_no_countryCode,123767
OKL,has_no_coordinates,123767
OKL,has_no_image,123767
OKL,has_no_dateIdentified,123767
OKL,has_no_identifiedBy,123767
OKL,has_no_recordedBy,123767
OKL,has_no_eventDate,123767
UMNH,has_no_collectionCode,0
UMNH,has_no_catalogNumber,0
UMNH,has_no_speciesKey,1
UMNH,has_no_scientificName,0
UMNH,has_no_acceptedNameUsage,2
UMNH,has_no_locality,0
UMNH,has_no_higherGeography,2
UMNH,has_no_countryCode,0
UMNH,has_no_coordinates,0
UMNH,has_no_image,2
UMNH,has_no_dateIdentified,2
UMNH,has_no_identifiedBy,2
UMNH,has_no_recordedBy,0
UMNH,has_no_eventDate,0
USU,has_no_collectionCode,0
USU,has_no_catalogNumber,191
USU,has_no_speciesKey,3655
USU,has_no_scientificName,0
USU,has_no_acceptedNameUsage,162323
USU,has_no_locality,12589
USU,has_no_higherGeography,162323
USU,has_no_countryCode,528
USU,has_no_coordinates,90471
USU,has_no_image,79695
USU,has_no_dateIdentified,138023
USU,has_no_identifiedBy,102845
USU,has_no_recordedBy,4551
USU,has_no_eventDate,14223
USA133,has_no_collectionCode,0
USA133,has_no_catalogNumber,0
USA133,has_no_speciesKey,32
USA133,has_no_scientificName,0
USA133,has_no_acceptedNameUsage,3606
USA133,has_no_locality,3484
USA133,has_no_higherGeography,3606
USA133,has_no_countryCode,3347
USA133,has_no_coordinates,3487
USA133,has_no_image,3606
USA133,has_no_dateIdentified,3606
USA133,has_no_identifiedBy,3606
USA133,has_no_recordedBy,3606
USA133,has_no_eventDate,3606
GH,has_no_collectionCode,0
GH,has_no_catalogNumber,0
GH,has_no_speciesKey,13254
GH,has_no_scientificName,0
GH,has_no_acceptedNameUsage,603888
GH,has_no_locality,32193
GH,has_no_higherGeography,11062
GH,has_no_countryCode,19792
GH,has_no_coordinates,595238
GH,has_no_image,81007
GH,has_no_dateIdentified,536164
GH,has_no_identifiedBy,587044
GH,has_no_recordedBy,3308
GH,has_no_eventDate,318913
USA005,has_no_collectionCode,0
USA005,has_no_catalogNumber,0
USA005,has_no_speciesKey,363
USA005,has_no_scientificName,0
USA005,has_no_acceptedNameUsage,14674
USA005,has_no_locality,14433
USA005,has_no_higherGeography,14674
USA005,has_no_countryCode,5175
USA005,has_no_coordinates,14626
USA005,has_no_image,14674
USA005,has_no_dateIdentified,14674
USA005,has_no_identifiedBy,14674
USA005,has_no_recordedBy,14674
USA005,has_no_eventDate,14674
USA033,has_no_collectionCode,0
USA033,has_no_catalogNumber,0
USA033,has_no_speciesKey,1
USA033,has_no_scientificName,0
USA033,has_no_acceptedNameUsage,8361
USA033,has_no_locality,5994
USA033,has_no_higherGeography,8361
USA033,has_no_countryCode,889
USA033,has_no_coordinates,7434
USA033,has_no_image,8361
USA033,has_no_dateIdentified,8361
USA033,has_no_identifiedBy,8361
USA033,has_no_recordedBy,8361
USA033,has_no_eventDate,8361
VMNH,has_no_collectionCode,0
VMNH,has_no_catalogNumber,0
VMNH,has_no_speciesKey,4
VMNH,has_no_scientificName,0
VMNH,has_no_acceptedNameUsage,4
VMNH,has_no_locality,0
VMNH,has_no_higherGeography,0
VMNH,has_no_countryCode,0
VMNH,has_no_coordinates,4
VMNH,has_no_image,0
VMNH,has_no_dateIdentified,4
VMNH,has_no_identifiedBy,0
VMNH,has_no_recordedBy,0
VMNH,has_no_eventDate,0
LSU,has_no_collectionCode,0
LSU,has_no_catalogNumber,0
LSU,has_no_speciesKey,2368
LSU,has_no_scientificName,0
LSU,has_no_acceptedNameUsage,163406
LSU,has_no_locality,3696
LSU,has_no_higherGeography,163406
LSU,has_no_countryCode,1634
LSU,has_no_coordinates,106006
LSU,has_no_image,163406
LSU,has_no_dateIdentified,110821
LSU,has_no_identifiedBy,98044
LSU,has_no_recordedBy,1626
LSU,has_no_eventDate,8361
UHIM,has_no_collectionCode,0
UHIM,has_no_catalogNumber,0
UHIM,has_no_speciesKey,33
UHIM,has_no_scientificName,0
UHIM,has_no_acceptedNameUsage,43
UHIM,has_no_locality,21
UHIM,has_no_higherGeography,43
UHIM,has_no_countryCode,3
UHIM,has_no_coordinates,43
UHIM,has_no_image,0
UHIM,has_no_dateIdentified,43
UHIM,has_no_identifiedBy,43
UHIM,has_no_recordedBy,4
UHIM,has_no_eventDate,3
UAMb,has_no_collectionCode,0
UAMb,has_no_catalogNumber,0
UAMb,has_no_speciesKey,4477
UAMb,has_no_scientificName,0
UAMb,has_no_acceptedNameUsage,74529
UAMb,has_no_locality,0
UAMb,has_no_higherGeography,0
UAMb,has_no_countryCode,396
UAMb,has_no_coordinates,44815
UAMb,has_no_image,17516
UAMb,has_no_dateIdentified,16
UAMb,has_no_identifiedBy,0
UAMb,has_no_recordedBy,0
UAMb,has_no_eventDate,127
BUF,has_no_collectionCode,0
BUF,has_no_catalogNumber,0
BUF,has_no_speciesKey,10086
BUF,has_no_scientificName,0
BUF,has_no_acceptedNameUsage,56258
BUF,has_no_locality,163
BUF,has_no_higherGeography,33
BUF,has_no_countryCode,10105
BUF,has_no_coordinates,56258
BUF,has_no_image,56258
BUF,has_no_dateIdentified,53841
BUF,has_no_identifiedBy,51126
BUF,has_no_recordedBy,12953
BUF,has_no_eventDate,13589
UOMNH,has_no_collectionCode,0
UOMNH,has_no_catalogNumber,2
UOMNH,has_no_speciesKey,12442
UOMNH,has_no_scientificName,0
UOMNH,has_no_acceptedNameUsage,18572
UOMNH,has_no_locality,10251
UOMNH,has_no_higherGeography,8833
UOMNH,has_no_countryCode,1002
UOMNH,has_no_coordinates,17563
UOMNH,has_no_image,17603
UOMNH,has_no_dateIdentified,18572
UOMNH,has_no_identifiedBy,8090
UOMNH,has_no_recordedBy,2710
UOMNH,has_no_eventDate,18190
GMNH,has_no_collectionCode,0
GMNH,has_no_catalogNumber,16
GMNH,has_no_speciesKey,175
GMNH,has_no_scientificName,0
GMNH,has_no_acceptedNameUsage,175
GMNH,has_no_locality,1
GMNH,has_no_higherGeography,175
GMNH,has_no_countryCode,0
GMNH,has_no_coordinates,49
GMNH,has_no_image,175
GMNH,has_no_dateIdentified,175
GMNH,has_no_identifiedBy,175
GMNH,has_no_recordedBy,0
GMNH,has_no_eventDate,2
UCMP,has_no_collectionCode,0
UCMP,has_no_catalogNumber,0
UCMP,has_no_speciesKey,30197
UCMP,has_no_scientificName,0
UCMP,has_no_acceptedNameUsage,44354
UCMP,has_no_locality,27
UCMP,has_no_higherGeography,44354
UCMP,has_no_countryCode,1256
UCMP,has_no_coordinates,37150
UCMP,has_no_image,43670
UCMP,has_no_dateIdentified,44354
UCMP,has_no_identifiedBy,44354
UCMP,has_no_recordedBy,13374
UCMP,has_no_eventDate,44354
BEREA,has_no_collectionCode,24281
BEREA,has_no_catalogNumber,0
BEREA,has_no_speciesKey,53
BEREA,has_no_scientificName,0
BEREA,has_no_acceptedNameUsage,24281
BEREA,has_no_locality,22298
BEREA,has_no_higherGeography,24281
BEREA,has_no_countryCode,49
BEREA,has_no_coordinates,24267
BEREA,has_no_image,827
BEREA,has_no_dateIdentified,24280
BEREA,has_no_identifiedBy,24236
BEREA,has_no_recordedBy,22264
BEREA,has_no_eventDate,22288
POM,has_no_collectionCode,0
POM,has_no_catalogNumber,80816
POM,has_no_speciesKey,3481
POM,has_no_scientificName,0
POM,has_no_acceptedNameUsage,121104
POM,has_no_locality,14
POM,has_no_higherGeography,121104
POM,has_no_countryCode,24
POM,has_no_coordinates,114333
POM,has_no_image,92594
POM,has_no_dateIdentified,121104
POM,has_no_identifiedBy,121104
POM,has_no_recordedBy,32
POM,has_no_eventDate,11070
CHSC,has_no_collectionCode,0
CHSC,has_no_catalogNumber,0
CHSC,has_no_speciesKey,1314
CHSC,has_no_scientificName,0
CHSC,has_no_acceptedNameUsage,102724
CHSC,has_no_locality,440
CHSC,has_no_higherGeography,102724
CHSC,has_no_countryCode,72
CHSC,has_no_coordinates,17888
CHSC,has_no_image,79770
CHSC,has_no_dateIdentified,92259
CHSC,has_no_identifiedBy,68957
CHSC,has_no_recordedBy,312
CHSC,has_no_eventDate,578
KHD,has_no_collectionCode,0
KHD,has_no_catalogNumber,0
KHD,has_no_speciesKey,0
KHD,has_no_scientificName,0
KHD,has_no_acceptedNameUsage,1
KHD,has_no_locality,0
KHD,has_no_higherGeography,1
KHD,has_no_countryCode,0
KHD,has_no_coordinates,1
KHD,has_no_image,0
KHD,has_no_dateIdentified,1
KHD,has_no_identifiedBy,1
KHD,has_no_recordedBy,0
KHD,has_no_eventDate,0
USA016,has_no_collectionCode,0
USA016,has_no_catalogNumber,0
USA016,has_no_speciesKey,1081
USA016,has_no_scientificName,0
USA016,has_no_acceptedNameUsage,49784
USA016,has_no_locality,28332
USA016,has_no_higherGeography,49784
USA016,has_no_countryCode,3683
USA016,has_no_coordinates,42534
USA016,has_no_image,49784
USA016,has_no_dateIdentified,49784
USA016,has_no_identifiedBy,49784
USA016,has_no_recordedBy,49784
USA016,has_no_eventDate,49784
UTEP,has_no_collectionCode,0
UTEP,has_no_catalogNumber,0
UTEP,has_no_speciesKey,2798
